depth,RMean,RABD620,RABD670,RABD715,RABD845,RABD830,depth [mm]
3988,0.117156,0.998437,1.00338,1.00115,0.998314,0.993809,142.3716
3989,0.117086,0.998614,1.00392,1.00148,0.997865,0.993607,142.4073
3990,0.11694,0.998564,1.00456,1.00222,0.997151,0.993014,142.443
3991,0.116837,0.998719,1.00448,1.00253,0.996815,0.992385,142.4787
3992,0.11676,0.998528,1.0044,1.00323,0.9963,0.991914,142.5144
3993,0.116671,0.998858,1.00437,1.00341,0.996182,0.991284,142.5501
3994,0.116626,0.998818,1.00448,1.00344,0.995919,0.991286,142.5858
3995,0.116582,0.99896,1.00435,1.0033,0.99587,0.990961,142.6215
3996,0.11657,0.9991,1.00431,1.00369,0.995741,0.990494,142.6572
3997,0.11653,0.999029,1.00425,1.00372,0.996123,0.990399,142.6929
3998,0.116489,0.999859,1.00388,1.00381,0.996355,0.989953,142.7286
3999,0.116485,1.00026,1.00372,1.00378,0.99675,0.98985,142.7643
4000,0.116458,1.00017,1.00357,1.00379,0.997189,0.989817,142.8
4001,0.116466,1.00085,1.00302,1.00352,0.997795,0.990148,142.8357
4002,0.116509,1.00031,1.00314,1.00413,0.998201,0.990789,142.8714
4003,0.116568,1.00043,1.00303,1.00452,0.998422,0.991095,142.9071
4004,0.116566,1.00022,1.0027,1.00444,0.998703,0.991588,142.9428
4005,0.116571,0.999982,1.00307,1.00488,0.999311,0.991641,142.9785
4006,0.116535,0.999614,1.00341,1.00463,0.999476,0.991658,143.0142
4007,0.116477,0.999623,1.00358,1.00417,0.999779,0.991884,143.0499
4008,0.116346,0.99986,1.00361,1.00405,1.00014,0.992077,143.0856
4009,0.11628,0.999572,1.00326,1.00368,0.999767,0.992438,143.1213
4010,0.116152,0.998003,1.0031,1.00321,0.999444,0.992287,143.157
4011,0.115978,0.997322,1.00317,1.00327,0.998933,0.992317,143.1927
4012,0.11574,0.996029,1.00315,1.00362,0.998513,0.992639,143.2284
4013,0.115468,0.995616,1.00301,1.0034,0.998612,0.992779,143.2641
4014,0.11517,0.995227,1.00252,1.00312,0.998542,0.992654,143.2998
4015,0.114814,0.995264,1.00214,1.00275,0.998368,0.992536,143.3355
4016,0.114367,0.995671,1.00189,1.0026,0.998335,0.992593,143.3712
4017,0.113924,0.995889,1.00153,1.00205,0.998399,0.992445,143.4069
4018,0.11358,0.996653,1.00112,1.00145,0.997869,0.992007,143.4426
4019,0.113192,0.996791,1.00086,1.0008,0.997916,0.991441,143.4783
4020,0.112887,0.997253,1.00067,1.00088,0.997874,0.990676,143.514
4021,0.112583,0.998408,1.00068,1.00109,0.997555,0.990107,143.5497
4022,0.112407,0.999685,1.00068,1.00093,0.997586,0.989299,143.5854
4023,0.112352,0.999982,1.00053,1.00094,0.997807,0.989307,143.6211
4024,0.112341,1.00021,1.00058,1.00123,0.998025,0.989004,143.6568
4025,0.112413,1.00035,1.00043,1.0013,0.99801,0.988727,143.6925
4026,0.112611,0.99971,1.00047,1.00196,0.997838,0.989007,143.7282
4027,0.112793,0.999507,1.00046,1.00214,0.997657,0.988946,143.7639
4028,0.112951,0.998748,1.00046,1.0018,0.997389,0.989208,143.7996
4029,0.113057,0.998785,1.00058,1.00231,0.9971,0.989242,143.8353
4030,0.113173,0.998676,1.00104,1.00263,0.996559,0.989564,143.871
4031,0.113294,0.998842,1.00134,1.00328,0.996256,0.989896,143.9067
4032,0.11348,0.998393,1.00132,1.0037,0.995922,0.990172,143.9424
4033,0.113752,0.997843,1.0014,1.00399,0.995203,0.990433,143.9781
4034,0.113999,0.996841,1.00156,1.00412,0.994895,0.990727,144.0138
4035,0.114343,0.996299,1.00176,1.00459,0.994648,0.991116,144.0495
4036,0.114688,0.996265,1.00175,1.00466,0.995039,0.99145,144.0852
4037,0.115049,0.996553,1.00204,1.00461,0.994828,0.99174,144.1209
4038,0.115406,0.996872,1.00221,1.00434,0.995058,0.991488,144.1566
4039,0.115645,0.997351,1.0029,1.0042,0.99526,0.991506,144.1923
4040,0.11592,0.997426,1.00311,1.00396,0.995715,0.991706,144.228
4041,0.116121,0.99671,1.0033,1.00403,0.996087,0.991317,144.2637
4042,0.116264,0.996674,1.00335,1.00364,0.996367,0.991135,144.2994
4043,0.116393,0.99697,1.00381,1.00352,0.997438,0.991075,144.3351
4044,0.116471,0.997622,1.00434,1.00365,0.998024,0.990701,144.3708
4045,0.116494,0.99769,1.00442,1.00354,0.998576,0.990416,144.4065
4046,0.116572,0.997362,1.00391,1.00276,0.99919,0.99059,144.4422
4047,0.116621,0.996895,1.00388,1.00262,0.999614,0.990603,144.4779
4048,0.116604,0.996697,1.0039,1.00236,0.999772,0.990213,144.5136
4049,0.116515,0.996515,1.00372,1.00212,0.999722,0.990373,144.5493
4050,0.116369,0.996251,1.00341,1.00215,0.999609,0.990736,144.585
4051,0.116045,0.995636,1.0035,1.00201,1.00008,0.990898,144.6207
4052,0.115634,0.996077,1.00309,1.00198,0.999911,0.991091,144.6564
4053,0.115111,0.996817,1.00326,1.00253,0.999782,0.991236,144.6921
4054,0.114565,0.996556,1.00303,1.00299,0.999643,0.991238,144.7278
4055,0.113962,0.997031,1.00284,1.0029,0.99971,0.991588,144.7635
4056,0.113294,0.996949,1.00259,1.00324,0.999563,0.991245,144.7992
4057,0.112798,0.99685,1.00209,1.00308,0.999305,0.991143,144.8349
4058,0.112446,0.996864,1.00164,1.00351,0.99963,0.990665,144.8706
4059,0.112288,0.996949,1.00135,1.00374,0.999466,0.990101,144.9063
4060,0.112325,0.997346,1.00106,1.00384,0.999359,0.989527,144.942
4061,0.112568,0.997613,1.00133,1.00405,0.999269,0.989434,144.9777
4062,0.112951,0.998193,1.0016,1.00407,0.99942,0.989289,145.0134
4063,0.113516,0.998101,1.00158,1.00418,0.999491,0.989204,145.0491
4064,0.114193,0.99759,1.00134,1.0049,0.99935,0.989227,145.0848
4065,0.114932,0.996984,1.00136,1.00538,0.999348,0.98923,145.1205
4066,0.115656,0.997439,1.00118,1.00516,0.999574,0.989371,145.1562
4067,0.116413,0.998042,1.00141,1.00527,0.999802,0.989037,145.1919
4068,0.116997,0.998022,1.00144,1.00462,0.999337,0.989087,145.2276
4069,0.117667,0.997605,1.00155,1.00454,0.99897,0.989566,145.2633
4070,0.11831,0.997577,1.00156,1.00431,0.998564,0.990107,145.299
4071,0.118889,0.997517,1.00143,1.0043,0.998509,0.990497,145.3347
4072,0.119397,0.99782,1.00086,1.00403,0.998375,0.99084,145.3704
4073,0.119722,0.997405,1.00049,1.00345,0.998234,0.991725,145.4061
4074,0.119873,0.996886,1.0005,1.00324,0.998115,0.992192,145.4418
4075,0.119852,0.995927,1.00024,1.00305,0.998403,0.992697,145.4775
4076,0.119637,0.99607,0.999811,1.00283,0.997787,0.993195,145.5132
4077,0.119253,0.99544,0.999687,1.00297,0.997916,0.993387,145.5489
4078,0.118698,0.994587,0.998949,1.00279,0.997877,0.993708,145.5846
4079,0.118181,0.994543,0.998721,1.00263,0.997907,0.993997,145.6203
4080,0.117635,0.994065,0.99856,1.00288,0.997819,0.994314,145.656
4081,0.117296,0.993639,0.998385,1.00284,0.997626,0.994354,145.6917
4082,0.117092,0.993603,0.998834,1.0032,0.997591,0.994175,145.7274
4083,0.117044,0.993414,0.999001,1.00284,0.997802,0.994358,145.7631
4084,0.117106,0.993589,0.998864,1.00297,0.997889,0.994259,145.7988
4085,0.117326,0.99362,0.999193,1.00333,0.998268,0.994842,145.8345
4086,0.117502,0.994217,0.999336,1.00356,0.998474,0.994785,145.8702
4087,0.117743,0.994093,0.999273,1.00375,0.998837,0.994573,145.9059
4088,0.117894,0.994163,0.999972,1.00423,0.998934,0.994326,145.9416
4089,0.118048,0.994776,1.00016,1.00436,0.999059,0.994104,145.9773
4090,0.118027,0.996114,1.00026,1.00409,0.999404,0.993327,146.013
4091,0.117914,0.996562,1.00074,1.00429,0.99945,0.992816,146.0487
4092,0.117704,0.996661,1.0008,1.00415,0.999074,0.992896,146.0844
4093,0.117505,0.997177,1.00124,1.00406,0.998933,0.992622,146.1201
4094,0.117225,0.998309,1.0014,1.00406,0.999204,0.992033,146.1558
4095,0.116872,0.998317,1.00156,1.00405,0.999352,0.99164,146.1915
4096,0.116525,0.99871,1.00164,1.00401,0.999348,0.991137,146.2272
4097,0.116199,0.998622,1.00167,1.00367,0.999389,0.990843,146.2629
4098,0.115974,0.998896,1.00144,1.00344,0.999315,0.990473,146.2986
4099,0.115763,0.999106,1.00122,1.00338,0.999637,0.990397,146.3343
4100,0.115619,0.999292,1.00129,1.00272,0.999903,0.990324,146.37
4101,0.115504,0.999025,1.00086,1.00247,1.00016,0.990299,146.4057
4102,0.115465,0.99864,1.00065,1.00236,1.00013,0.990379,146.4414
4103,0.115562,0.999029,1.00076,1.00205,1.00048,0.990354,146.4771
4104,0.115677,0.999369,1.00142,1.00207,1.00075,0.990575,146.5128
4105,0.115944,0.999007,1.00145,1.00195,1.00037,0.990425,146.5485
4106,0.116291,0.998805,1.00169,1.0019,1.00069,0.990608,146.5842
4107,0.116753,0.998483,1.0014,1.00204,1.00103,0.990903,146.6199
4108,0.117268,0.998106,1.00095,1.00253,1.00124,0.991242,146.6556
4109,0.117761,0.997686,1.00064,1.00254,1.00138,0.991532,146.6913
4110,0.118182,0.997974,1.00022,1.00249,1.0013,0.991448,146.727
4111,0.118613,0.997718,1.00009,1.0029,1.00108,0.991258,146.7627
4112,0.118976,0.997618,1.00018,1.00287,1.0005,0.99113,146.7984
4113,0.11923,0.997757,0.999791,1.00309,1.00011,0.991327,146.8341
4114,0.119343,0.997876,1.00007,1.00293,0.999852,0.991418,146.8698
4115,0.11934,0.99741,1.00018,1.00319,0.999177,0.992037,146.9055
4116,0.119266,0.997585,1.00038,1.00306,0.998503,0.992501,146.9412
4117,0.119097,0.997649,1.00122,1.00306,0.99823,0.992652,146.9769
4118,0.118926,0.997964,1.00199,1.0035,0.998073,0.992803,147.0126
4119,0.118793,0.997655,1.00239,1.00397,0.997795,0.992982,147.0483
4120,0.11875,0.998382,1.00211,1.0038,0.997468,0.993036,147.084
4121,0.118741,0.99941,1.00222,1.00379,0.997217,0.993223,147.1197
4122,0.118737,0.999638,1.00215,1.00386,0.997113,0.99354,147.1554
4123,0.11871,0.999794,1.00247,1.00387,0.997397,0.993779,147.1911
4124,0.118678,0.99987,1.00291,1.00421,0.99745,0.994222,147.2268
4125,0.118619,0.999621,1.00323,1.00451,0.997307,0.994069,147.2625
4126,0.118596,1.0002,1.00336,1.00447,0.997322,0.994001,147.2982
4127,0.118617,1.00054,1.00367,1.00437,0.997261,0.993816,147.3339
4128,0.11867,1.00025,1.0037,1.00479,0.997148,0.99387,147.3696
4129,0.118762,0.999989,1.00325,1.00437,0.996906,0.993917,147.4053
4130,0.118893,0.99978,1.00327,1.00405,0.997591,0.993758,147.441
4131,0.11914,0.999465,1.00311,1.0036,0.997615,0.993675,147.4767
4132,0.119359,0.999069,1.00257,1.00345,0.997943,0.993486,147.5124
4133,0.119449,0.998412,1.00206,1.0031,0.998002,0.993008,147.5481
4134,0.119563,0.998679,1.00184,1.00325,0.9983,0.992837,147.5838
4135,0.119688,0.998748,1.00165,1.00328,0.998535,0.992719,147.6195
4136,0.119805,0.99807,1.00156,1.00331,0.998759,0.992772,147.6552
4137,0.119908,0.997956,1.00163,1.00343,0.998921,0.993002,147.6909
4138,0.119988,0.997895,1.00169,1.00334,0.999141,0.992842,147.7266
4139,0.120023,0.997565,1.00189,1.00325,0.999236,0.992652,147.7623
4140,0.120052,0.997031,1.00214,1.00321,0.99944,0.992285,147.798
4141,0.11997,0.996497,1.00253,1.00345,0.999512,0.991636,147.8337
4142,0.119868,0.996769,1.0026,1.00364,0.999616,0.991123,147.8694
4143,0.119711,0.996451,1.00235,1.00366,0.999546,0.990553,147.9051
4144,0.119528,0.996941,1.00201,1.00328,0.999723,0.990332,147.9408
4145,0.119274,0.997314,1.0022,1.00341,0.99981,0.99024,147.9765
4146,0.119033,0.99726,1.00181,1.00332,0.999712,0.990128,148.0122
4147,0.11874,0.99735,1.00186,1.00293,0.999495,0.99031,148.0479
4148,0.11841,0.997549,1.00213,1.00275,0.998797,0.990438,148.0836
4149,0.118241,0.998026,1.00216,1.00209,0.998434,0.990375,148.1193
4150,0.118041,0.999025,1.0018,1.00141,0.998123,0.990535,148.155
4151,0.117955,0.999245,1.00136,1.00087,0.998153,0.990849,148.1907
4152,0.117875,1.00003,1.00117,1.00034,0.998248,0.991249,148.2264
4153,0.117947,1.00065,1.00061,0.999306,0.998384,0.991565,148.2621
4154,0.118034,1.00047,1.00012,0.998935,0.99855,0.991943,148.2978
4155,0.11822,1.00057,0.999364,0.999063,0.998589,0.991935,148.3335
4156,0.118472,1.0003,0.998624,0.999404,0.998893,0.992284,148.3692
4157,0.118683,0.999819,0.998489,0.999486,0.999048,0.99244,148.4049
4158,0.118965,0.999779,0.998375,0.9999,0.999144,0.992907,148.4406
4159,0.119256,0.999665,0.998665,1.00051,0.999211,0.992886,148.4763
4160,0.119486,0.999273,0.99935,1.00131,0.999251,0.992933,148.512
4161,0.119723,0.998412,0.999643,1.00151,0.998975,0.992824,148.5477
4162,0.119889,0.997741,0.999973,1.00209,0.998746,0.992024,148.5834
4163,0.119994,0.997292,1.00014,1.00256,0.998497,0.991574,148.6191
4164,0.119987,0.996539,1.00034,1.00341,0.998484,0.99119,148.6548
4165,0.119913,0.996451,1.00082,1.00399,0.998492,0.99064,148.6905
4166,0.119816,0.996154,1.00058,1.00432,0.998635,0.990366,148.7262
4167,0.119696,0.995733,1.0007,1.00435,0.998492,0.990077,148.7619
4168,0.119531,0.996296,1.00076,1.00422,0.998546,0.990152,148.7976
4169,0.119318,0.996605,1.00076,1.00427,0.998255,0.990153,148.8333
4170,0.119123,0.99683,1.00023,1.00404,0.99773,0.990364,148.869
4171,0.118964,0.997672,1.00032,1.00362,0.997567,0.990491,148.9047
4172,0.118923,0.99837,1.00046,1.0032,0.997198,0.990996,148.9404
4173,0.11891,0.999486,1.00058,1.0032,0.997097,0.991725,148.9761
4174,0.118781,1.0001,1.00052,1.00303,0.997208,0.992044,149.0118
4175,0.118759,1.00019,1.00051,1.00321,0.997358,0.992374,149.0475
4176,0.118688,1.00116,1.0006,1.00298,0.997567,0.992374,149.0832
4177,0.118748,1.00092,1.00007,1.00273,0.997826,0.992404,149.1189
4178,0.118741,1.00071,0.999755,1.00299,0.998096,0.992778,149.1546
4179,0.118808,1.00104,1.00025,1.00335,0.998112,0.992899,149.1903
4180,0.118857,1.00092,1.00052,1.00342,0.998203,0.99345,149.226
4181,0.118862,0.999867,1.00093,1.00365,0.998292,0.993789,149.2617
4182,0.118853,1.00004,1.00142,1.00414,0.99846,0.994317,149.2974
4183,0.118772,1.00025,1.00189,1.00404,0.998668,0.99428,149.3331
4184,0.118661,1.00006,1.00202,1.00403,0.999098,0.994632,149.3688
4185,0.118547,0.998797,1.00203,1.00387,0.998977,0.994358,149.4045
4186,0.118346,0.9984,1.00207,1.00368,0.998887,0.994096,149.4402
4187,0.118154,0.998395,1.00195,1.00366,0.998907,0.993831,149.4759
4188,0.117915,0.997688,1.00212,1.00375,0.99914,0.993587,149.5116
4189,0.117716,0.997585,1.00188,1.00362,0.999264,0.993425,149.5473
4190,0.117528,0.996998,1.00134,1.0034,0.999015,0.993495,149.583
4191,0.117374,0.997221,1.00102,1.00269,0.998751,0.993608,149.6187
4192,0.117219,0.997454,1.00036,1.00201,0.998518,0.993412,149.6544
4193,0.117178,0.997397,0.999255,1.00164,0.998447,0.993152,149.6901
4194,0.117199,0.997622,0.998252,1.00126,0.99817,0.992981,149.7258
4195,0.117203,0.99786,0.998078,1.001,0.9983,0.992763,149.7615
4196,0.117293,0.997764,0.997561,1.00103,0.998305,0.992836,149.7972
4197,0.117251,0.998295,0.997326,1.00119,0.99833,0.992762,149.8329
4198,0.117241,0.998444,0.997436,1.0011,0.998611,0.991899,149.8686
4199,0.117279,0.998353,0.99724,1.00116,0.998458,0.991107,149.9043
4200,0.117196,0.999105,0.997279,1.00098,0.998085,0.990843,149.94
4201,0.117179,0.998951,0.997582,1.00128,0.998065,0.990411,149.9757
4202,0.11709,0.999262,0.998188,1.00181,0.997658,0.990721,150.0114
4203,0.117,0.999393,0.998521,1.00167,0.997003,0.990437,150.0471
4204,0.116921,0.999355,0.998488,1.0018,0.997016,0.990817,150.0828
4205,0.116881,0.999026,0.998617,1.00175,0.996884,0.99108,150.1185
4206,0.116809,0.999204,0.999255,1.00163,0.996816,0.990926,150.1542
4207,0.11666,0.998478,0.999239,1.00143,0.996616,0.991071,150.1899
4208,0.116496,0.99761,0.999632,1.00164,0.996316,0.991439,150.2256
4209,0.116288,0.996992,0.999656,1.00122,0.995492,0.991279,150.2613
4210,0.116019,0.996482,0.999567,1.00126,0.995239,0.991459,150.297
4211,0.115672,0.996999,0.999191,1.00128,0.99514,0.991548,150.3327
4212,0.115235,0.996686,0.99969,1.00137,0.995348,0.992103,150.3684
4213,0.11488,0.996744,0.999874,1.00104,0.995493,0.99272,150.4041
4214,0.114527,0.996952,1.00016,1.00053,0.995184,0.992936,150.4398
4215,0.114231,0.997046,0.999802,1.00017,0.995437,0.992964,150.4755
4216,0.11392,0.995934,0.99927,1.00023,0.99544,0.992355,150.5112
4217,0.113654,0.995797,0.998518,1.00053,0.995983,0.99241,150.5469
4218,0.113317,0.996036,0.998602,1.00128,0.996521,0.992301,150.5826
4219,0.112952,0.996406,0.998508,1.00154,0.997347,0.992241,150.6183
4220,0.112654,0.997025,0.998464,1.0017,0.997509,0.992129,150.654
4221,0.112295,0.997586,0.998862,1.00173,0.997859,0.991633,150.6897
4222,0.112053,0.997583,0.998976,1.00175,0.998269,0.991227,150.7254
4223,0.111843,0.998267,0.999037,1.00191,0.998192,0.991263,150.7611
4224,0.111593,0.998601,0.999327,1.00234,0.998412,0.991359,150.7968
4225,0.111511,0.998932,0.999045,1.00248,0.998768,0.990955,150.8325
4226,0.111401,0.999454,0.998883,1.00281,0.99888,0.990677,150.8682
4227,0.111388,0.999638,0.998687,1.00259,0.999032,0.989966,150.9039
4228,0.11149,0.999961,0.999015,1.00298,0.998997,0.990122,150.9396
4229,0.111668,0.999811,0.999102,1.0026,0.998806,0.989389,150.9753
4230,0.11185,0.999349,0.999141,1.00256,0.998538,0.9887,151.011
4231,0.112029,0.999248,0.998899,1.00225,0.998038,0.988675,151.0467
4232,0.112213,0.999126,0.998927,1.0019,0.997783,0.988774,151.0824
4233,0.112348,0.999502,0.998484,1.00128,0.997926,0.988601,151.1181
4234,0.112309,0.999057,0.998362,1.0014,0.998267,0.98864,151.1538
4235,0.112238,0.999029,0.998338,1.00094,0.998487,0.988626,151.1895
4236,0.112051,0.998523,0.998624,1.00111,0.998755,0.98865,151.2252
4237,0.111862,0.998046,0.997977,1.00038,0.999175,0.988812,151.2609
4238,0.111542,0.998635,0.998033,1.00031,0.999246,0.988988,151.2966
4239,0.111239,0.998653,0.997436,1.00074,0.999424,0.989232,151.3323
4240,0.110832,0.998145,0.997303,1.00105,0.999426,0.989663,151.368
4241,0.110446,0.998658,0.997202,1.00111,0.999831,0.990624,151.4037
4242,0.110064,0.999011,0.997424,1.00148,1.00028,0.990659,151.4394
4243,0.109736,0.999037,0.997397,1.001,1.0002,0.991088,151.4751
4244,0.109424,0.998874,0.998168,1.00069,0.999965,0.991558,151.5108
4245,0.109241,0.998541,0.99802,1.00041,0.999898,0.991722,151.5465
4246,0.109074,0.998216,0.998604,1.0004,0.999842,0.992431,151.5822
4247,0.10884,0.999133,0.998776,1.00032,0.99924,0.992452,151.6179
4248,0.108713,0.998382,0.998984,1.00064,0.998929,0.992622,151.6536
4249,0.108564,0.998649,0.998788,1.00044,0.998408,0.992498,151.6893
4250,0.108432,0.999341,0.99932,1.00089,0.998264,0.991989,151.725
4251,0.108395,0.999122,0.999531,1.00092,0.997588,0.991693,151.7607
4252,0.108388,0.999454,0.999758,1.00149,0.99686,0.991442,151.7964
4253,0.108473,0.999422,0.999999,1.00174,0.996567,0.990647,151.8321
4254,0.108521,0.999912,1.00002,1.0016,0.996204,0.990123,151.8678
4255,0.108653,0.999946,1.00034,1.00166,0.996042,0.990001,151.9035
4256,0.108794,1.00027,1.00058,1.00157,0.995815,0.990295,151.9392
4257,0.108921,1.00033,1.00072,1.00167,0.996442,0.989798,151.9749
4258,0.108936,0.999584,1.00079,1.00231,0.9971,0.989177,152.0106
4259,0.109036,1.00026,1.00075,1.0023,0.997568,0.988814,152.0463
4260,0.109065,1.00104,1.00057,1.00235,0.997901,0.988738,152.082
4261,0.109094,1.0016,1.00051,1.00227,0.998513,0.989206,152.1177
4262,0.10909,1.00256,1.00069,1.00274,0.998874,0.989382,152.1534
4263,0.109126,1.00257,1.00028,1.00303,0.999267,0.989519,152.1891
4264,0.109082,1.00231,0.999975,1.00297,1.00005,0.989851,152.2248
4265,0.109015,1.00195,0.999664,1.0029,1.00058,0.989865,152.2605
4266,0.109026,1.00162,0.999838,1.00321,1.00096,0.989485,152.2962
4267,0.109,1.00051,1.00007,1.00286,1.00063,0.989576,152.3319
4268,0.108991,0.999843,1.00006,1.00246,1.00053,0.989769,152.3676
4269,0.109045,0.99901,1.00015,1.00243,1.00037,0.989637,152.4033
4270,0.108992,0.998558,1.0008,1.00201,1.00055,0.989726,152.439
4271,0.109006,0.99815,1.00049,1.00154,1.00029,0.989569,152.4747
4272,0.109095,0.99687,1.00094,1.00179,1.00053,0.989968,152.5104
4273,0.109076,0.99698,1.00094,1.0018,1.00028,0.990043,152.5461
4274,0.109116,0.997138,1.0014,1.00264,1.00008,0.990079,152.5818
4275,0.109164,0.997045,1.00098,1.00286,0.999535,0.990269,152.6175
4276,0.109256,0.997181,1.00086,1.00325,0.99898,0.990261,152.6532
4277,0.109487,0.99736,1.00101,1.00295,0.998368,0.990342,152.6889
4278,0.109687,0.997938,1.00053,1.0025,0.997914,0.990401,152.7246
4279,0.110133,0.997741,1.00075,1.00287,0.997559,0.990762,152.7603
4280,0.110621,0.998262,1.00084,1.00301,0.997325,0.99105,152.796
4281,0.11118,0.998317,1.00042,1.00317,0.997644,0.990838,152.8317
4282,0.111775,0.99807,0.999941,1.00332,0.997519,0.990831,152.8674
4283,0.112388,0.999401,0.999903,1.00334,0.997472,0.991164,152.9031
4284,0.112947,1.00013,0.99988,1.00319,0.997462,0.991336,152.9388
4285,0.113384,1.0005,0.999554,1.00331,0.997777,0.991562,152.9745
4286,0.113732,1.00102,0.999103,1.0027,0.998186,0.991453,153.0102
4287,0.113871,1.00149,0.998453,1.00252,0.998464,0.99144,153.0459
4288,0.113803,1.00141,0.997733,1.00182,0.998346,0.991608,153.0816
4289,0.11359,1.00079,0.997544,1.00169,0.998098,0.991428,153.1173
4290,0.113449,1.00009,0.997353,1.00166,0.998412,0.991294,153.153
4291,0.113125,0.999431,0.99669,1.00132,0.998026,0.991233,153.1887
4292,0.112851,0.999627,0.996989,1.00096,0.998169,0.991327,153.2244
4293,0.112559,0.999311,0.997472,1.0005,0.998356,0.991079,153.2601
4294,0.112206,0.998335,0.997729,0.999946,0.998469,0.991043,153.2958
4295,0.111921,0.997899,0.997995,0.999859,0.998216,0.991169,153.3315
4296,0.111636,0.99737,0.998356,1.00025,0.99834,0.991226,153.3672
4297,0.111343,0.997339,0.998568,1.00025,0.998215,0.991145,153.4029
4298,0.111087,0.997443,0.998607,1.00057,0.99778,0.990958,153.4386
4299,0.110851,0.997383,0.998471,1.00017,0.997391,0.990972,153.4743
4300,0.110745,0.996906,0.998713,1.00052,0.997015,0.990642,153.51
4301,0.110683,0.996728,0.998368,1.0005,0.996546,0.990369,153.5457
4302,0.110679,0.996245,0.998331,1.00086,0.996505,0.990284,153.5814
4303,0.110802,0.996019,0.999516,1.00139,0.996372,0.990403,153.6171
4304,0.110894,0.995842,0.999314,1.00161,0.996011,0.990677,153.6528
4305,0.111014,0.995541,0.999432,1.00181,0.995824,0.990769,153.6885
4306,0.111123,0.995887,0.999634,1.00215,0.996039,0.991078,153.7242
4307,0.111189,0.997022,0.999895,1.00241,0.996033,0.990904,153.7599
4308,0.111224,0.99718,0.999784,1.00246,0.995938,0.990621,153.7956
4309,0.111118,0.996925,0.999777,1.00248,0.996301,0.990387,153.8313
4310,0.110968,0.997389,0.999369,1.0023,0.996191,0.990526,153.867
4311,0.110657,0.99743,0.998803,1.0024,0.995718,0.990267,153.9027
4312,0.110336,0.997144,0.99869,1.00214,0.995315,0.990442,153.9384
4313,0.110019,0.997216,0.999466,1.00253,0.995869,0.990423,153.9741
4314,0.109771,0.996944,0.999164,1.00265,0.996041,0.990499,154.0098
4315,0.109521,0.997487,0.998866,1.00228,0.996166,0.990608,154.0455
4316,0.109382,0.997857,0.999095,1.00209,0.996918,0.99078,154.0812
4317,0.109331,0.997108,0.998569,1.00165,0.997217,0.990895,154.1169
4318,0.109347,0.996777,0.997946,1.00163,0.997735,0.990756,154.1526
4319,0.109518,0.997217,0.997309,1.00158,0.99846,0.990799,154.1883
4320,0.109794,0.997027,0.997275,1.00148,0.999309,0.99076,154.224
4321,0.110147,0.996967,0.997842,1.00143,0.99973,0.990989,154.2597
4322,0.110549,0.997071,0.997995,1.00132,0.999874,0.991182,154.2954
4323,0.111009,0.996892,0.998293,1.00099,1.00027,0.991721,154.3311
4324,0.111536,0.996851,0.998268,1.00102,1.0005,0.991769,154.3668
4325,0.111977,0.996584,0.997872,1.00086,1.00028,0.992088,154.4025
4326,0.112509,0.996511,0.998264,1.00049,1.00051,0.992546,154.4382
4327,0.113076,0.996636,0.998371,1.00043,1.00029,0.993042,154.4739
4328,0.11369,0.996335,0.997719,1.00041,0.999752,0.993517,154.5096
4329,0.11432,0.996262,0.998021,1.00044,0.999692,0.993807,154.5453
4330,0.114942,0.996712,0.997861,1.00055,0.999453,0.994131,154.581
4331,0.115446,0.996692,0.998238,1.00077,0.999456,0.993522,154.6167
4332,0.115847,0.996194,0.998578,1.00091,0.999118,0.993274,154.6524
4333,0.11618,0.996386,0.99917,1.00103,0.998528,0.993348,154.6881
4334,0.116474,0.99748,0.999247,1.00147,0.997652,0.99341,154.7238
4335,0.116668,0.997665,0.999469,1.00179,0.996887,0.993164,154.7595
4336,0.116883,0.99768,0.999215,1.00192,0.996731,0.993264,154.7952
4337,0.116995,0.997993,0.999293,1.00225,0.996403,0.993034,154.8309
4338,0.117044,0.99796,0.998636,1.00247,0.996013,0.992825,154.8666
4339,0.117115,0.998443,0.998824,1.00249,0.996189,0.992629,154.9023
4340,0.117118,0.998317,0.998374,1.00248,0.996491,0.992191,154.938
4341,0.117213,0.99804,0.998252,1.00211,0.996269,0.991301,154.9737
4342,0.117375,0.998351,0.99836,1.00221,0.996298,0.990764,155.0094
4343,0.117551,0.998559,0.998636,1.00216,0.996321,0.990449,155.0451
4344,0.117704,0.997941,0.9995,1.00188,0.996421,0.990227,155.0808
4345,0.117822,0.997729,0.999741,1.00198,0.996384,0.990226,155.1165
4346,0.117921,0.997457,0.99976,1.00157,0.996344,0.990026,155.1522
4347,0.117999,0.997563,0.999949,1.00104,0.996283,0.990184,155.1879
4348,0.118096,0.997006,0.999615,1.00052,0.996376,0.990433,155.2236
4349,0.118209,0.996765,0.999405,1.00032,0.996607,0.99081,155.2593
4350,0.118412,0.996763,0.999624,0.999679,0.997057,0.991553,155.295
4351,0.118627,0.99649,0.999506,1.00034,0.997021,0.991776,155.3307
4352,0.118837,0.99627,1.0001,1.00069,0.997063,0.99218,155.3664
4353,0.119066,0.996467,1.00066,1.00106,0.997261,0.9925,155.4021
4354,0.119288,0.996887,1.00101,1.00149,0.997322,0.992714,155.4378
4355,0.119454,0.997039,1.00138,1.00127,0.997496,0.992655,155.4735
