depth,RMean,RABD620,RABD670,RABD715,RABD845,RABD830,depth [mm]
2583,0.0461552,1.00656,1.00511,1.01522,0.997854,0.988691,79.8147
2584,0.046281,1.00664,1.00503,1.0163,0.998328,0.989323,79.8456
2585,0.0464565,1.00591,1.00538,1.01873,0.998904,0.990711,79.8765
2586,0.0467188,1.00537,1.00618,1.02299,0.998946,0.991873,79.9074
2587,0.0471521,1.00491,1.00772,1.02854,0.999111,0.993137,79.9383
2588,0.0476746,1.00291,1.00918,1.03718,0.999198,0.993827,79.9692
2589,0.0482124,1.00195,1.01075,1.04823,0.999414,0.994095,80.0001
2590,0.0487241,1.00183,1.01279,1.05966,0.999484,0.994314,80.031
2591,0.0490965,1.00173,1.01645,1.07404,0.999545,0.995497,80.0619
2592,0.0492558,1.00171,1.01992,1.08968,0.999133,0.996556,80.0928
2593,0.0492822,1.00196,1.02342,1.10455,0.999373,0.99715,80.1237
2594,0.0492891,1.00185,1.02675,1.11996,0.999084,0.997485,80.1546
2595,0.0493778,1.00255,1.02894,1.13499,0.999537,0.997636,80.1855
2596,0.049621,1.00385,1.0321,1.14904,0.99929,0.997825,80.2164
2597,0.0500484,1.0033,1.03478,1.16273,1.00012,0.998844,80.2473
2598,0.0505605,1.00415,1.03612,1.17587,1.00055,0.999684,80.2782
2599,0.0511054,1.00512,1.03734,1.1878,1.00157,1.00032,80.3091
2600,0.0516893,1.00554,1.0387,1.19706,1.00252,1.00117,80.34
2601,0.0523366,1.00617,1.0398,1.20453,1.00363,1.00128,80.3709
2602,0.053016,1.00667,1.04039,1.20886,1.0042,1.00167,80.4018
2603,0.0535803,1.00864,1.04051,1.21096,1.00483,1.00165,80.4327
2604,0.0539637,1.01002,1.04073,1.21026,1.00584,1.00247,80.4636
2605,0.054209,1.00964,1.04061,1.20852,1.00668,1.00292,80.4945
2606,0.0543036,1.0099,1.0406,1.20652,1.00752,1.003,80.5254
2607,0.0542876,1.00912,1.0411,1.20228,1.00818,1.00404,80.5563
2608,0.0542136,1.00803,1.04104,1.19884,1.00953,1.00483,80.5872
2609,0.0540948,1.00705,1.04084,1.19476,1.01053,1.00546,80.6181
2610,0.0539082,1.00694,1.04005,1.18956,1.01119,1.00482,80.649
2611,0.0536576,1.00758,1.04064,1.18471,1.01058,1.00488,80.6799
2612,0.0531592,1.00701,1.04101,1.18066,1.01002,1.00458,80.7108
2613,0.0525622,1.00711,1.04108,1.17626,1.00927,1.00441,80.7417
2614,0.0518179,1.00636,1.04088,1.17033,1.00868,1.00462,80.7726
2615,0.0510324,1.00657,1.04116,1.16533,1.00819,1.00477,80.8035
2616,0.0503117,1.00771,1.04048,1.15942,1.00747,1.0047,80.8344
2617,0.0497349,1.00849,1.04008,1.1512,1.0066,1.00343,80.8653
2618,0.0493074,1.00842,1.03895,1.14293,1.0056,1.00261,80.8962
2619,0.0489845,1.00872,1.03755,1.13277,1.00484,1.00153,80.9271
2620,0.0487937,1.00695,1.03583,1.12263,1.00423,1.00113,80.958
2621,0.0486598,1.00646,1.0337,1.11236,1.00397,1.00112,80.9889
2622,0.0486474,1.00701,1.03124,1.10191,1.00383,1.00114,81.0198
2623,0.0488243,1.00814,1.0295,1.09125,1.00355,1.00094,81.0507
2624,0.049064,1.0088,1.02741,1.0798,1.00318,1.00026,81.0816
2625,0.0493749,1.01005,1.02529,1.06808,1.00277,0.999518,81.1125
2626,0.0498162,1.00974,1.0225,1.05562,1.00272,0.998675,81.1434
2627,0.0503289,1.01003,1.02093,1.04532,1.00282,0.998046,81.1743
2628,0.0508471,1.01005,1.01946,1.03698,1.00276,0.998313,81.2052
2629,0.0514472,1.00954,1.01832,1.0307,1.00274,0.998533,81.2361
2630,0.052062,1.00827,1.01752,1.02538,1.00233,0.998127,81.267
2631,0.0526521,1.00612,1.0177,1.01986,1.00265,0.998003,81.2979
2632,0.0532118,1.00524,1.01761,1.01633,1.00325,0.997366,81.3288
2633,0.0537664,1.00557,1.01753,1.01325,1.00278,0.996466,81.3597
2634,0.0542265,1.00635,1.01834,1.012,1.0023,0.995633,81.3906
2635,0.0545948,1.0069,1.01987,1.0129,1.00114,0.99608,81.4215
2636,0.054769,1.00634,1.02167,1.01503,1.00091,0.996158,81.4524
2637,0.0548364,1.00605,1.02251,1.01782,1.00046,0.996781,81.4833
2638,0.0547453,1.00578,1.02303,1.02078,1.00049,0.997405,81.5142
2639,0.0546682,1.00655,1.02457,1.02457,1.00094,0.997925,81.5451
2640,0.0546,1.00729,1.02503,1.02753,1.00122,0.998573,81.576
2641,0.0544223,1.00733,1.02579,1.0305,1.00093,0.998438,81.6069
2642,0.0541695,1.00713,1.02604,1.03284,1.00122,0.998573,81.6378
2643,0.053919,1.00781,1.02647,1.03424,1.00139,0.997704,81.6687
2644,0.0536468,1.00751,1.0262,1.03694,1.00154,0.997409,81.6996
2645,0.0533474,1.00802,1.02674,1.03983,1.00179,0.998314,81.7305
2646,0.0529613,1.00844,1.02651,1.04296,1.00215,0.998727,81.7614
2647,0.0525419,1.00882,1.02691,1.04579,1.00257,0.998841,81.7923
2648,0.0519886,1.00848,1.02523,1.04742,1.00345,0.998922,81.8232
2649,0.0514289,1.00905,1.02479,1.04909,1.0039,0.999509,81.8541
2650,0.0509165,1.0097,1.0244,1.051,1.00427,1.00073,81.885
2651,0.050362,1.01173,1.0256,1.05312,1.00409,1.00126,81.9159
2652,0.049828,1.01177,1.02695,1.05516,1.00371,1.00215,81.9468
2653,0.0493483,1.01088,1.02794,1.05621,1.0041,1.00202,81.9777
2654,0.0489132,1.0092,1.02917,1.05661,1.00468,1.00173,82.0086
2655,0.0484986,1.01001,1.03077,1.05656,1.00484,1.00178,82.0395
2656,0.0482381,1.01014,1.03219,1.05665,1.00487,1.00168,82.0704
2657,0.0480573,1.00965,1.03356,1.05553,1.00549,1.00157,82.1013
2658,0.0479685,1.00893,1.03454,1.05456,1.00542,1.00191,82.1322
2659,0.0479449,1.009,1.03495,1.05165,1.00525,1.00289,82.1631
2660,0.0478779,1.00818,1.03556,1.04775,1.0056,1.00352,82.194
2661,0.0478434,1.00747,1.03472,1.04277,1.0053,1.0045,82.2249
2662,0.0478222,1.00749,1.03426,1.0377,1.00533,1.00489,82.2558
2663,0.0479139,1.00734,1.03406,1.03296,1.00558,1.00494,82.2867
2664,0.0481178,1.00664,1.03278,1.02864,1.00589,1.00424,82.3176
2665,0.0484323,1.00561,1.03215,1.02564,1.00572,1.0035,82.3485
2666,0.0489338,1.00494,1.03147,1.02238,1.00607,1.00284,82.3794
2667,0.0495838,1.00501,1.02983,1.02096,1.0064,1.00287,82.4103
2668,0.0503046,1.00401,1.029,1.021,1.00686,1.00339,82.4412
2669,0.0510874,1.00351,1.02854,1.02089,1.00733,1.00516,82.4721
2670,0.0518373,1.00362,1.0274,1.02115,1.00778,1.00554,82.503
2671,0.0526136,1.00424,1.02592,1.02125,1.0081,1.00609,82.5339
2672,0.0533735,1.00484,1.02503,1.02088,1.00827,1.00648,82.5648
2673,0.0540783,1.00606,1.02593,1.0212,1.00812,1.00704,82.5957
2674,0.054781,1.00752,1.02553,1.02136,1.00826,1.00712,82.6266
2675,0.0555466,1.0074,1.02698,1.02194,1.00827,1.00604,82.6575
2676,0.0564679,1.00688,1.02711,1.02251,1.00825,1.00583,82.6884
2677,0.0574304,1.00652,1.02709,1.02293,1.00861,1.00503,82.7193
2678,0.0584726,1.00573,1.02757,1.02323,1.00846,1.00423,82.7502
2679,0.0595101,1.00524,1.02808,1.02403,1.00797,1.0032,82.7811
2680,0.0604836,1.00393,1.02936,1.02422,1.0081,1.00222,82.812
2681,0.0613014,1.00317,1.02954,1.02435,1.00855,1.00157,82.8429
2682,0.0619721,1.00325,1.0297,1.02385,1.00813,1.00093,82.8738
2683,0.0624742,1.00348,1.02944,1.02212,1.00812,1.00101,82.9047
2684,0.0627442,1.00358,1.02967,1.02086,1.00844,1.00035,82.9356
2685,0.0628938,1.00259,1.02935,1.02052,1.00776,0.999555,82.9665
2686,0.0629066,1.00173,1.02995,1.02078,1.0078,0.998695,82.9974
2687,0.0628595,1.00153,1.03011,1.02099,1.00763,0.9983,83.0283
2688,0.0627086,1.00094,1.03004,1.02167,1.00842,0.997388,83.0592
2689,0.0625099,1.00069,1.03066,1.02273,1.00932,0.997142,83.0901
2690,0.0622858,1.00118,1.03046,1.02335,1.01005,0.997532,83.121
2691,0.0620119,1.00166,1.03009,1.02361,1.01107,0.998392,83.1519
2692,0.0617234,1.00119,1.02979,1.02381,1.01147,0.998523,83.1828
2693,0.0613643,1.00254,1.02903,1.02387,1.0118,0.999287,83.2137
2694,0.0608782,1.0029,1.02919,1.02473,1.01192,0.999413,83.2446
2695,0.0601212,1.00337,1.02937,1.02533,1.01189,1.00023,83.2755
2696,0.0592979,1.00307,1.0302,1.0248,1.01209,1.00137,83.3064
2697,0.0586294,1.00271,1.02986,1.02455,1.01185,1.00259,83.3373
2698,0.058066,1.0036,1.02909,1.02417,1.01148,1.00362,83.3682
2699,0.057667,1.00282,1.02926,1.02375,1.01086,1.00475,83.3991
2700,0.0573307,1.00347,1.02855,1.02285,1.01031,1.00582,83.43
2701,0.057107,1.00231,1.02938,1.02202,1.00979,1.00645,83.4609
2702,0.0569081,1.00138,1.02912,1.02153,1.00941,1.00625,83.4918
2703,0.056835,1.00043,1.02845,1.02091,1.0091,1.00613,83.5227
2704,0.0567203,1.00061,1.02808,1.01985,1.00867,1.00628,83.5536
2705,0.0566415,0.999741,1.02721,1.01909,1.00827,1.0063,83.5845
2706,0.0566267,0.999447,1.02656,1.01767,1.00776,1.00644,83.6154
2707,0.0565746,0.999132,1.02523,1.01646,1.00729,1.0063,83.6463
2708,0.0565416,0.99885,1.02488,1.01586,1.00688,1.0058,83.6772
2709,0.0565538,0.998255,1.02477,1.01521,1.0064,1.00485,83.7081
2710,0.0565804,0.999351,1.02481,1.0141,1.00625,1.00437,83.739
2711,0.056598,0.999402,1.02404,1.013,1.00643,1.00352,83.7699
2712,0.056611,0.998501,1.02339,1.01183,1.00647,1.00274,83.8008
2713,0.0566558,0.998496,1.02287,1.01095,1.00637,1.00206,83.8317
2714,0.0566637,0.998095,1.02072,1.01041,1.0056,1.00189,83.8626
2715,0.0565309,0.99829,1.01978,1.00998,1.00533,1.00165,83.8935
2716,0.0562374,0.998172,1.01797,1.01131,1.00418,1.00156,83.9244
2717,0.0557868,0.998881,1.01725,1.01256,1.00387,1.00147,83.9553
2718,0.0551673,0.998546,1.01755,1.01373,1.00273,1.00155,83.9862
2719,0.0544268,0.998698,1.01742,1.01446,1.002,1.00222,84.0171
2720,0.0538475,0.998264,1.01766,1.01467,1.00189,1.0022,84.048
2721,0.0533932,0.998917,1.01782,1.01517,1.00149,1.00229,84.0789
2722,0.0529712,1.00102,1.01835,1.01577,1.00157,1.00206,84.1098
2723,0.0526512,1.00187,1.01892,1.01679,1.00124,1.00132,84.1407
2724,0.0523696,1.00256,1.01987,1.01731,1.00087,1.00061,84.1716
2725,0.0522158,1.00172,1.02096,1.0188,1.0005,1.00041,84.2025
2726,0.0520829,1.00154,1.02102,1.02035,0.999858,0.999704,84.2334
2727,0.0520109,1.00222,1.02193,1.02257,0.999223,0.999675,84.2643
2728,0.0519414,1.0028,1.0236,1.02532,0.998836,0.999991,84.2952
2729,0.0520192,1.00307,1.02491,1.02893,0.999127,1.00042,84.3261
2730,0.0523476,1.0038,1.02557,1.03233,0.999678,1.00057,84.357
2731,0.0528495,1.00438,1.02631,1.03438,1.00048,1.00037,84.3879
2732,0.0536778,1.00443,1.02718,1.03603,1.0014,1.00054,84.4188
2733,0.0545522,1.00411,1.02778,1.03718,1.00201,1.00087,84.4497
2734,0.0555149,1.0032,1.0278,1.03761,1.00222,1.00078,84.4806
2735,0.0563527,1.0014,1.0269,1.03821,1.00302,1.00036,84.5115
2736,0.0570843,1.00068,1.02644,1.03816,1.00288,1.00039,84.5424
2737,0.0576091,0.999961,1.02519,1.03835,1.00278,1.00081,84.5733
2738,0.0578814,0.99968,1.02445,1.039,1.00253,1.00213,84.6042
2739,0.0578249,0.99986,1.02416,1.03948,1.00344,1.00294,84.6351
2740,0.0576132,0.99998,1.02374,1.04057,1.00348,1.00348,84.666
2741,0.0572826,0.999368,1.02369,1.04125,1.00392,1.0033,84.6969
2742,0.0568805,0.999176,1.02433,1.04324,1.00413,1.00316,84.7278
2743,0.0563856,0.999154,1.02432,1.04639,1.00466,1.00246,84.7587
2744,0.0558557,0.99889,1.02514,1.0496,1.00532,1.00189,84.7896
2745,0.0552776,1.00064,1.02632,1.05357,1.0056,1.00196,84.8205
2746,0.0547179,1.00197,1.02671,1.05793,1.00607,1.00178,84.8514
2747,0.0541247,1.00136,1.02671,1.06172,1.00566,1.00184,84.8823
2748,0.0535228,1.00109,1.02796,1.06546,1.00548,1.0034,84.9132
2749,0.0529294,1.00093,1.02946,1.07011,1.00556,1.0052,84.9441
2750,0.0523811,1.00245,1.03076,1.07461,1.00615,1.00699,84.975
2751,0.0520225,1.00299,1.03291,1.08065,1.00672,1.00916,85.0059
2752,0.0519407,1.0036,1.03432,1.08593,1.00798,1.01105,85.0368
2753,0.0520753,1.00399,1.03625,1.09151,1.00942,1.01296,85.0677
2754,0.0524139,1.00424,1.03715,1.09575,1.01086,1.01427,85.0986
2755,0.0528344,1.00349,1.03769,1.0996,1.0114,1.01586,85.1295
2756,0.0533169,1.00284,1.03812,1.10252,1.0128,1.01756,85.1604
2757,0.0537357,1.0022,1.03805,1.10459,1.0135,1.01914,85.1913
2758,0.054206,1.00223,1.03773,1.10523,1.01482,1.02023,85.2222
2759,0.0545177,1.00224,1.03643,1.10645,1.01546,1.02045,85.2531
2760,0.0547684,1.00147,1.03652,1.10673,1.01477,1.02136,85.284
2761,0.0548658,1.00094,1.03539,1.10792,1.01437,1.02197,85.3149
2762,0.0548284,1.00067,1.03512,1.10888,1.01424,1.02168,85.3458
2763,0.0547763,1.00104,1.03442,1.10898,1.01454,1.02083,85.3767
2764,0.0547152,1.00132,1.03389,1.11049,1.01353,1.02006,85.4076
2765,0.0546105,1.00098,1.03367,1.1129,1.01313,1.01908,85.4385
2766,0.0544611,1.00147,1.03314,1.11658,1.01345,1.01823,85.4694
2767,0.0542045,1.0025,1.0328,1.12001,1.0135,1.01757,85.5003
2768,0.0538917,1.00255,1.03309,1.12447,1.01363,1.01734,85.5312
2769,0.0534199,1.00431,1.03344,1.13064,1.01348,1.01689,85.5621
2770,0.0528791,1.00495,1.0338,1.13716,1.01294,1.01642,85.593
2771,0.0523456,1.00472,1.03351,1.1426,1.01248,1.01604,85.6239
2772,0.0517911,1.00481,1.03418,1.14846,1.0118,1.01572,85.6548
2773,0.0512804,1.00511,1.03433,1.15363,1.01132,1.01505,85.6857
2774,0.0508096,1.00596,1.03502,1.15839,1.01147,1.01401,85.7166
2775,0.050295,1.00677,1.03618,1.16398,1.01086,1.01277,85.7475
2776,0.0497272,1.00716,1.03655,1.1668,1.01046,1.01189,85.7784
2777,0.0491453,1.00881,1.03669,1.16887,1.01018,1.01103,85.8093
2778,0.048645,1.00909,1.03464,1.16972,1.01,1.0102,85.8402
2779,0.0482407,1.00887,1.03402,1.1714,1.00954,1.00937,85.8711
2780,0.0479557,1.01018,1.03328,1.17065,1.00985,1.00845,85.902
2781,0.0477521,1.00956,1.03238,1.16969,1.00864,1.00746,85.9329
2782,0.0476177,1.00849,1.03179,1.16817,1.0076,1.00572,85.9638
2783,0.0473476,1.00816,1.03132,1.16656,1.00612,1.00375,85.9947
2784,0.0471384,1.00731,1.03194,1.16378,1.00467,1.00286,86.0256
2785,0.047014,1.0072,1.03059,1.161,1.00381,1.00171,86.0565
2786,0.0470482,1.00723,1.03006,1.15678,1.00286,1.00017,86.0874
2787,0.0472257,1.00808,1.0297,1.15151,1.00287,0.999356,86.1183
2788,0.0474808,1.00754,1.03026,1.14705,1.00253,0.999296,86.1492
2789,0.0477753,1.0069,1.02942,1.1427,1.00277,0.998898,86.1801
2790,0.0481487,1.0068,1.02868,1.13934,1.00312,0.998678,86.211
2791,0.0485329,1.00621,1.02997,1.13557,1.00303,0.998325,86.2419
2792,0.0489591,1.00543,1.02926,1.13269,1.00217,0.998371,86.2728
2793,0.0493525,1.0059,1.02939,1.12997,1.0017,0.997978,86.3037
2794,0.0497861,1.00451,1.02901,1.1261,1.00114,0.997419,86.3346
2795,0.050239,1.0032,1.02779,1.12124,1.00074,0.996309,86.3655
2796,0.0506786,1.00155,1.02711,1.11621,1.00036,0.995087,86.3964
2797,0.0511144,1.00265,1.02604,1.11,1.00048,0.994177,86.4273
2798,0.0514127,1.00274,1.0267,1.10421,1.00099,0.993596,86.4582
2799,0.0515975,1.00382,1.02681,1.09802,1.00086,0.993331,86.4891
2800,0.0517274,1.00326,1.02667,1.09072,1.00091,0.993688,86.52
2801,0.0517834,1.00471,1.02577,1.08405,1.00096,0.994094,86.5509
2802,0.0518795,1.00395,1.02537,1.07919,1.00117,0.994206,86.5818
2803,0.0520077,1.00387,1.02598,1.07517,1.00105,0.993904,86.6127
2804,0.052215,1.00394,1.02559,1.06994,1.00039,0.994033,86.6436
2805,0.0524526,1.00281,1.02493,1.06595,1.00049,0.993766,86.6745
2806,0.0526995,1.00278,1.02457,1.06177,1.00072,0.993327,86.7054
2807,0.052918,1.00384,1.0249,1.05748,1.00078,0.993908,86.7363
2808,0.0531457,1.0039,1.02396,1.05364,1.00118,0.994083,86.7672
2809,0.0533665,1.00304,1.02274,1.05072,1.00108,0.994268,86.7981
2810,0.05347,1.00286,1.02215,1.04803,1.0013,0.993503,86.829
2811,0.0535404,1.00413,1.02195,1.04436,1.00151,0.994083,86.8599
2812,0.053606,1.00442,1.02185,1.0424,1.00139,0.99446,86.8908
2813,0.0536909,1.00516,1.02043,1.04033,1.00075,0.994811,86.9217
2814,0.0539121,1.00495,1.01996,1.03848,1.0,0.994583,86.9526
2815,0.0541816,1.00485,1.01953,1.03603,0.99922,0.99464,86.9835
2816,0.0544018,1.00509,1.01738,1.03402,0.998755,0.995073,87.0144
2817,0.0545465,1.00516,1.01688,1.03233,0.998974,0.994739,87.0453
2818,0.0545846,1.00423,1.0158,1.03128,0.998834,0.994015,87.0762
2819,0.0545612,1.00434,1.01489,1.03085,0.999378,0.992999,87.1071
2820,0.0545025,1.00381,1.01479,1.03078,0.99991,0.992724,87.138
2821,0.0543772,1.00457,1.01526,1.03139,1.00029,0.992741,87.1689
2822,0.0541488,1.00395,1.01639,1.03227,1.00075,0.992743,87.1998
2823,0.0538421,1.00403,1.01754,1.03294,1.00105,0.992548,87.2307
2824,0.0534763,1.00372,1.01773,1.03448,1.00112,0.993006,87.2616
2825,0.0532127,1.00406,1.01822,1.0352,1.00141,0.992858,87.2925
2826,0.0530681,1.00328,1.01869,1.03685,1.00212,0.991995,87.3234
2827,0.0530652,1.00253,1.01923,1.03716,1.00249,0.991569,87.3543
2828,0.0531046,1.00196,1.01987,1.03772,1.00263,0.991312,87.3852
2829,0.0531132,1.00273,1.0201,1.03906,1.00297,0.991371,87.4161
2830,0.0530413,1.00222,1.02103,1.04055,1.00266,0.991466,87.447
2831,0.0528612,1.00266,1.02191,1.04259,1.00276,0.991843,87.4779
2832,0.0526005,1.003,1.02221,1.04588,1.00305,0.992148,87.5088
2833,0.0523171,1.00242,1.02344,1.05047,1.00209,0.992675,87.5397
2834,0.0520427,1.00399,1.02396,1.05543,1.00179,0.99325,87.5706
2835,0.0519607,1.00532,1.0255,1.06106,1.0011,0.994278,87.6015
2836,0.0520006,1.00582,1.02605,1.06701,1.00119,0.994536,87.6324
2837,0.0521274,1.00699,1.02684,1.07187,1.00064,0.994427,87.6633
2838,0.0523624,1.00745,1.02741,1.07733,1.00051,0.993953,87.6942
2839,0.0525368,1.00766,1.02793,1.08198,1.00057,0.994344,87.7251
2840,0.0526806,1.00804,1.02911,1.08691,1.0006,0.994453,87.756
2841,0.052846,1.00834,1.03076,1.09196,1.00085,0.994595,87.7869
2842,0.0529352,1.00842,1.03118,1.09739,1.00174,0.994472,87.8178
2843,0.0530707,1.00926,1.03129,1.10277,1.00201,0.995139,87.8487
2844,0.0531848,1.00932,1.03198,1.10803,1.00216,0.995707,87.8796
2845,0.0532165,1.01011,1.03294,1.11348,1.00158,0.995506,87.9105
2846,0.0531775,1.01029,1.03378,1.11914,1.00155,0.994991,87.9414
2847,0.053024,1.0112,1.03432,1.12509,1.00145,0.9948,87.9723
2848,0.0528153,1.01067,1.03411,1.13018,1.00136,0.994963,88.0032
2849,0.0525162,1.01053,1.03481,1.13437,1.00179,0.994745,88.0341
2850,0.0520827,1.0101,1.03473,1.13599,1.00229,0.994982,88.065
2851,0.0516097,1.011,1.03554,1.13752,1.00186,0.995279,88.0959
2852,0.0510344,1.01137,1.03542,1.13785,1.00113,0.996143,88.1268
2853,0.0504603,1.0125,1.03453,1.13774,1.00064,0.996506,88.1577
2854,0.0498649,1.01186,1.03436,1.13754,1.0004,0.996438,88.1886
2855,0.0492846,1.01263,1.03349,1.13736,1.00044,0.996561,88.2195
2856,0.0487681,1.01211,1.03383,1.1382,0.999943,0.996402,88.2504
2857,0.0482846,1.01142,1.03335,1.13747,0.999571,0.99629,88.2813
2858,0.048007,1.01123,1.03207,1.13552,0.999871,0.996017,88.3122
2859,0.0479357,1.01234,1.032,1.1327,1.00016,0.9952,88.3431
2860,0.0479237,1.01304,1.03147,1.12763,1.00077,0.994311,88.374
2861,0.0480455,1.01299,1.03194,1.12163,1.0001,0.99362,88.4049
2862,0.0482925,1.01208,1.03149,1.1155,0.9998,0.993257,88.4358
2863,0.0485926,1.01088,1.03119,1.108,0.999777,0.992824,88.4667
2864,0.0491335,1.01043,1.03188,1.10103,0.999817,0.992146,88.4976
2865,0.0497194,1.01027,1.03203,1.09319,0.999774,0.99151,88.5285
2866,0.0503301,1.00985,1.03079,1.08527,0.999721,0.990511,88.5594
2867,0.0509463,1.00977,1.02963,1.07813,0.998599,0.989438,88.5903
2868,0.0513546,1.00867,1.03019,1.07229,0.997905,0.987831,88.6212
2869,0.051592,1.00815,1.03009,1.06737,0.996835,0.986845,88.6521
2870,0.05177,1.00794,1.02871,1.06299,0.997146,0.98587,88.683
2871,0.0518731,1.00819,1.02794,1.05831,0.997027,0.985617,88.7139
2872,0.0519669,1.00649,1.02663,1.05308,0.996899,0.985726,88.7448
2873,0.0519816,1.00656,1.02511,1.04729,0.996727,0.9859,88.7757
2874,0.0519651,1.00649,1.02393,1.04093,0.996485,0.9866,88.8066
2875,0.0518682,1.00708,1.02317,1.03658,0.995503,0.987813,88.8375
2876,0.0517968,1.00607,1.02132,1.03208,0.995158,0.989042,88.8684
2877,0.0517443,1.00594,1.02011,1.03001,0.99475,0.989882,88.8993
2878,0.0516733,1.00568,1.01921,1.02962,0.994631,0.99083,88.9302
2879,0.0516449,1.00526,1.01852,1.03021,0.994745,0.991243,88.9611
2880,0.0516342,1.00424,1.01899,1.03095,0.994713,0.992435,88.992
2881,0.0516286,1.00372,1.01849,1.03101,0.995214,0.994343,89.0229
2882,0.0517268,1.00402,1.01828,1.03149,0.99509,0.99605,89.0538
2883,0.0518615,1.00515,1.01881,1.03152,0.995423,0.997944,89.0847
2884,0.0519582,1.0034,1.02045,1.03156,0.995426,0.999381,89.1156
2885,0.0520773,1.00365,1.02161,1.03124,0.995657,1.00072,89.1465
2886,0.0521848,1.00316,1.02201,1.03105,0.99667,1.00143,89.1774
2887,0.0523209,1.00301,1.02309,1.03032,0.997507,1.00084,89.2083
2888,0.0525114,1.00312,1.02465,1.02986,0.998056,0.999835,89.2392
2889,0.0525857,1.00326,1.02609,1.02863,0.998258,0.999299,89.2701
2890,0.0525244,1.00175,1.02577,1.02757,0.998713,0.998458,89.301
2891,0.0523774,1.00136,1.02626,1.02686,0.999057,0.997913,89.3319
2892,0.052054,1.00162,1.02715,1.02642,0.999305,0.997115,89.3628
2893,0.0517918,1.00164,1.0264,1.02576,0.9994,0.996423,89.3937
2894,0.0515984,1.00336,1.02608,1.02471,0.999378,0.994876,89.4246
2895,0.0513852,1.00291,1.02625,1.02375,0.999337,0.993681,89.4555
2896,0.051189,1.00231,1.02486,1.02256,0.999188,0.993281,89.4864
2897,0.0509936,1.00264,1.02477,1.0217,0.999082,0.992446,89.5173
2898,0.0509143,1.00331,1.0249,1.02141,0.998483,0.992324,89.5482
2899,0.0508892,1.00438,1.02467,1.02165,0.998065,0.992617,89.5791
2900,0.0509853,1.0035,1.02383,1.02303,0.997982,0.993045,89.61
2901,0.0511709,1.00558,1.02357,1.02549,0.998009,0.993018,89.6409
2902,0.0513982,1.00629,1.02321,1.02842,0.998291,0.992494,89.6718
2903,0.051631,1.00629,1.02365,1.03095,0.998681,0.992285,89.7027
2904,0.0518221,1.0066,1.02403,1.03257,0.99847,0.993402,89.7336
2905,0.0518687,1.00688,1.02368,1.03434,0.998605,0.994157,89.7645
2906,0.0519082,1.00745,1.02313,1.03575,0.998969,0.995072,89.7954
2907,0.0518214,1.00762,1.02317,1.03623,0.999659,0.995823,89.8263
2908,0.0517301,1.00706,1.02327,1.03743,0.999758,0.99623,89.8572
2909,0.0516295,1.00878,1.02268,1.03761,1.00048,0.996765,89.8881
2910,0.051547,1.00802,1.02159,1.03704,1.00075,0.996747,89.919
2911,0.0514722,1.00872,1.02101,1.03587,1.00072,0.996239,89.9499
2912,0.0514297,1.00878,1.02062,1.03597,1.00102,0.9968,89.9808
2913,0.0513557,1.00809,1.01999,1.03622,1.00087,0.99751,90.0117
2914,0.0512413,1.00689,1.01884,1.03737,1.00084,0.998305,90.0426
2915,0.0512526,1.00663,1.01816,1.03929,1.00069,0.998754,90.0735
2916,0.0511757,1.00675,1.01812,1.04163,1.00037,0.999353,90.1044
2917,0.0512048,1.00536,1.01739,1.04356,1.00013,1.00002,90.1353
2918,0.0512751,1.00546,1.01756,1.04372,1.00019,0.999873,90.1662
2919,0.0514891,1.00469,1.01741,1.04387,1.00021,1.0003,90.1971
2920,0.0518574,1.00461,1.01768,1.04429,0.999551,1.00061,90.228
2921,0.0523716,1.00428,1.01866,1.04495,0.99894,1.00023,90.2589
2922,0.0529527,1.00469,1.01996,1.04521,0.99806,1.00101,90.2898
2923,0.0534315,1.00494,1.02175,1.04529,0.998278,1.00119,90.3207
2924,0.0537688,1.00463,1.02275,1.04523,0.998271,1.00142,90.3516
2925,0.0540849,1.00653,1.02419,1.04514,0.998062,1.00083,90.3825
2926,0.0542641,1.00614,1.02479,1.04517,0.997943,0.999917,90.4134
2927,0.0544146,1.00686,1.02579,1.04459,0.997856,0.999343,90.4443
2928,0.0544857,1.00645,1.02629,1.04335,0.997484,0.999097,90.4752
2929,0.0544557,1.00628,1.02686,1.0423,0.998199,0.998615,90.5061
2930,0.0545022,1.00683,1.02698,1.04114,0.99881,0.998835,90.537
2931,0.0545903,1.00692,1.02708,1.03881,0.998879,0.998552,90.5679
2932,0.0547824,1.00714,1.02649,1.03706,0.999044,0.998299,90.5988
2933,0.054972,1.00793,1.02629,1.03473,0.999823,0.99767,90.6297
2934,0.0551562,1.00749,1.02555,1.0325,1.00032,0.99661,90.6606
2935,0.0553287,1.00768,1.02468,1.03131,1.00105,0.99594,90.6915
2936,0.0554412,1.00767,1.02398,1.0314,1.00153,0.99549,90.7224
2937,0.0554764,1.00673,1.02306,1.03089,1.00131,0.994967,90.7533
2938,0.0555185,1.00572,1.02149,1.03079,1.00141,0.995112,90.7842
2939,0.0555849,1.0046,1.02002,1.03047,1.00224,0.995084,90.8151
2940,0.0555927,1.00463,1.01908,1.02941,1.00286,0.995825,90.846
2941,0.0556698,1.00379,1.01724,1.0275,1.00337,0.996766,90.8769
2942,0.0557889,1.00399,1.0166,1.02467,1.00335,0.996611,90.9078
